,duration,has_event
1362,16.0,1.0
1363,45.0,1.0
1364,30.0,1.0
1365,16.0,1.0
1366,47.0,1.0
1367,90.0,1.0
1368,0.0,1.0
1369,97.0,1.0
1370,5.0,1.0
1371,31.0,1.0
1372,91.0,1.0
1373,31.0,1.0
1374,15.0,1.0
1375,58.0,1.0
1376,9.0,1.0
1377,16.0,1.0
1378,0.0,1.0
1379,7.0,1.0
1380,60.0,1.0
1381,70.0,1.0
1382,26.0,1.0
1383,35.0,1.0
1384,50.0,1.0
1385,55.0,1.0
1386,58.0,1.0
1387,0.0,1.0
1388,70.0,1.0
1389,40.0,1.0
1390,21.0,1.0
1391,42.0,1.0
1392,17.0,1.0
1393,25.0,1.0
1394,86.0,1.0
1395,55.0,1.0
1396,0.0,1.0
1397,100.0,0.0
1398,43.0,1.0
1399,6.0,1.0
1400,30.0,1.0
1401,14.0,1.0
1402,17.0,1.0
1403,13.0,1.0
1404,17.0,1.0
1405,31.0,1.0
1406,24.0,1.0
1407,10.0,1.0
1408,6.0,1.0
1409,16.0,1.0
1410,50.0,1.0
1411,75.0,1.0
1412,10.0,1.0
1413,0.0,1.0
1414,18.0,1.0
1415,5.0,1.0
1416,13.0,1.0
1417,34.0,1.0
1418,99.0,1.0
1419,23.0,1.0
1420,7.0,1.0
1421,23.0,1.0
1422,6.0,1.0
1423,19.0,1.0
1424,55.0,1.0
1425,100.0,0.0
1426,9.0,1.0
1427,8.0,1.0
1428,73.0,1.0
1429,5.0,1.0
1430,79.0,1.0
1431,17.0,1.0
1432,51.0,1.0
1433,19.0,1.0
1434,95.0,1.0
1435,36.0,1.0
1436,48.0,1.0
1437,16.0,1.0
1438,2.0,1.0
1439,72.0,1.0
1440,1.0,1.0
1441,18.0,1.0
1442,48.0,1.0
1443,30.0,1.0
1444,78.0,1.0
1445,22.0,1.0
1446,58.0,1.0
1447,8.0,1.0
1448,100.0,0.0
1449,51.0,1.0
1450,22.0,1.0
1451,2.0,1.0
1452,18.0,1.0
1453,8.0,1.0
1454,35.0,1.0
1455,75.0,1.0
1456,10.0,1.0
1457,13.0,1.0
1458,9.0,1.0
1459,2.0,1.0
1460,0.0,1.0
1461,57.0,1.0
1462,7.0,1.0
1463,26.0,1.0
1464,19.0,1.0
1465,35.0,1.0
1466,21.0,1.0
1467,15.0,1.0
1468,100.0,0.0
1469,25.0,1.0
1470,22.0,1.0
1471,22.0,1.0
1472,14.0,1.0
1473,62.0,1.0
1474,8.0,1.0
1475,18.0,1.0
1476,4.0,1.0
1477,22.0,1.0
1478,11.0,1.0
1479,74.0,1.0
1480,9.0,1.0
1481,37.0,1.0
1482,37.0,1.0
1483,53.0,1.0
1484,0.0,1.0
1485,41.0,1.0
1486,2.0,1.0
1487,2.0,1.0
1488,16.0,1.0
1489,100.0,0.0
1490,43.0,1.0
1491,3.0,1.0
1492,4.0,1.0
1493,5.0,1.0
1494,100.0,0.0
1495,26.0,1.0
1496,6.0,1.0
1497,20.0,1.0
1498,77.0,1.0
1499,15.0,1.0
1500,34.0,1.0
1501,8.0,1.0
1502,43.0,1.0
1503,6.0,1.0
1504,18.0,1.0
1505,100.0,0.0
1506,0.0,1.0
1507,63.0,1.0
1508,43.0,1.0
1509,24.0,1.0
1510,34.0,1.0
1511,31.0,1.0
1512,3.0,1.0
1513,10.0,1.0
1514,46.0,1.0
1515,18.0,1.0
1516,44.0,1.0
1517,100.0,0.0
1518,10.0,1.0
1519,43.0,1.0
1520,20.0,1.0
1521,8.0,1.0
1522,41.0,1.0
1523,3.0,1.0
1524,9.0,1.0
1525,78.0,1.0
1526,64.0,1.0
1527,56.0,1.0
1528,55.0,1.0
1529,31.0,1.0
1530,100.0,0.0
1531,15.0,1.0
1532,28.0,1.0
1533,1.0,1.0
1534,11.0,1.0
1535,9.0,1.0
1536,8.0,1.0
1537,62.0,1.0
1538,15.0,1.0
1539,85.0,1.0
1540,100.0,0.0
1541,79.0,1.0
1542,78.0,1.0
1543,61.0,1.0
1544,30.0,1.0
1545,5.0,1.0
1546,13.0,1.0
1547,23.0,1.0
1548,2.0,1.0
1549,8.0,1.0
1550,1.0,1.0
1551,37.0,1.0
1552,4.0,1.0
1553,74.0,1.0
1554,14.0,1.0
1555,23.0,1.0
1556,87.0,1.0
1557,84.0,1.0
1558,12.0,1.0
1559,62.0,1.0
1560,39.0,1.0
1561,0.0,1.0
1562,45.0,1.0
1563,7.0,1.0
1564,100.0,0.0
1565,17.0,1.0
1566,100.0,0.0
1567,100.0,0.0
1568,11.0,1.0
1569,8.0,1.0
1570,23.0,1.0
1571,98.0,1.0
1572,12.0,1.0
1573,60.0,1.0
1574,3.0,1.0
1575,86.0,1.0
1576,7.0,1.0
1577,11.0,1.0
1578,22.0,1.0
1579,30.0,1.0
1580,21.0,1.0
1581,36.0,1.0
1582,100.0,0.0
1583,68.0,1.0
1584,100.0,0.0
1585,33.0,1.0
1586,93.0,1.0
1587,39.0,1.0
1588,13.0,1.0
1589,16.0,1.0
1590,38.0,1.0
1591,70.0,1.0
1592,18.0,1.0
1593,43.0,1.0
1594,100.0,0.0
1595,47.0,1.0
1596,28.0,1.0
1597,69.0,1.0
1598,35.0,1.0
1599,49.0,1.0
1600,45.0,1.0
1601,81.0,1.0
1602,13.0,1.0
1603,31.0,1.0
1604,31.0,1.0
1605,100.0,0.0
1606,5.0,1.0
1607,30.0,1.0
1608,4.0,1.0
1609,35.0,1.0
1610,0.0,1.0
1611,100.0,0.0
1612,22.0,1.0
1613,36.0,1.0
1614,2.0,1.0
1615,32.0,1.0
1616,54.0,1.0
1617,6.0,1.0
1618,91.0,1.0
1619,1.0,1.0
1620,43.0,1.0
1621,20.0,1.0
1622,13.0,1.0
1623,74.0,1.0
1624,47.0,1.0
1625,14.0,1.0
1626,100.0,0.0
1627,41.0,1.0
1628,37.0,1.0
1629,2.0,1.0
1630,42.0,1.0
1631,9.0,1.0
1632,13.0,1.0
1633,25.0,1.0
1634,2.0,1.0
1635,23.0,1.0
1636,62.0,1.0
1637,35.0,1.0
1638,16.0,1.0
1639,77.0,1.0
1640,4.0,1.0
1641,15.0,1.0
1642,34.0,1.0
1643,46.0,1.0
1644,13.0,1.0
1645,45.0,1.0
1646,0.0,1.0
1647,26.0,1.0
1648,25.0,1.0
1649,30.0,1.0
1650,2.0,1.0
1651,37.0,1.0
1652,16.0,1.0
1653,39.0,1.0
1654,14.0,1.0
1655,6.0,1.0
1656,79.0,1.0
1657,13.0,1.0
1658,60.0,1.0
1659,85.0,1.0
1660,0.0,1.0
1661,35.0,1.0
1662,29.0,1.0
1663,97.0,1.0
1664,100.0,0.0
1665,26.0,1.0
1666,23.0,1.0
1667,7.0,1.0
1668,18.0,1.0
1669,2.0,1.0
1670,1.0,1.0
1671,34.0,1.0
1672,67.0,1.0
1673,37.0,1.0
1674,30.0,1.0
1675,0.0,1.0
1676,18.0,1.0
1677,62.0,1.0
1678,8.0,1.0
1679,14.0,1.0
1680,69.0,1.0
1681,59.0,1.0
1682,43.0,1.0
1683,77.0,1.0
1684,13.0,1.0
1685,53.0,1.0
1686,16.0,1.0
1687,34.0,1.0
1688,100.0,0.0
1689,33.0,1.0
1690,30.0,1.0
1691,31.0,1.0
1692,100.0,0.0
1693,46.0,1.0
1694,60.0,1.0
1695,9.0,1.0
1696,100.0,0.0
1697,14.0,1.0
1698,16.0,1.0
1699,33.0,1.0
1700,41.0,1.0
1701,49.0,1.0
1702,17.0,1.0
1703,89.0,1.0
1704,33.0,1.0
1705,14.0,1.0
1706,17.0,1.0
1707,2.0,1.0
1708,59.0,1.0
1709,44.0,1.0
1710,14.0,1.0
1711,34.0,1.0
1712,16.0,1.0
1713,5.0,1.0
1714,2.0,1.0
1715,1.0,1.0
1716,13.0,1.0
1717,83.0,1.0
1718,1.0,1.0
1719,40.0,1.0
1720,4.0,1.0
1721,100.0,0.0
1722,12.0,1.0
1723,63.0,1.0
1724,15.0,1.0
1725,100.0,0.0
1726,26.0,1.0
1727,59.0,1.0
1728,25.0,1.0
1729,88.0,1.0
1730,9.0,1.0
1731,17.0,1.0
1732,37.0,1.0
1733,52.0,1.0
1734,86.0,1.0
1735,15.0,1.0
1736,32.0,1.0
1737,39.0,1.0
1738,14.0,1.0
1739,19.0,1.0
1740,22.0,1.0
1741,37.0,1.0
1742,27.0,1.0
1743,27.0,1.0
1744,26.0,1.0
1745,47.0,1.0
1746,18.0,1.0
1747,17.0,1.0
1748,31.0,1.0
1749,39.0,1.0
1750,36.0,1.0
1751,9.0,1.0
1752,2.0,1.0
1753,17.0,1.0
1754,100.0,0.0
1755,89.0,1.0
1756,79.0,1.0
1757,22.0,1.0
1758,14.0,1.0
1759,20.0,1.0
1760,37.0,1.0
1761,14.0,1.0
1762,62.0,1.0
1763,42.0,1.0
1764,100.0,0.0
1765,14.0,1.0
1766,13.0,1.0
1767,29.0,1.0
1768,12.0,1.0
1769,4.0,1.0
1770,16.0,1.0
1771,7.0,1.0
1772,7.0,1.0
1773,65.0,1.0
1774,6.0,1.0
1775,27.0,1.0
1776,0.0,1.0
1777,5.0,1.0
1778,42.0,1.0
1779,34.0,1.0
1780,12.0,1.0
1781,10.0,1.0
1782,4.0,1.0
1783,31.0,1.0
1784,21.0,1.0
1785,39.0,1.0
1786,33.0,1.0
1787,36.0,1.0
1788,75.0,1.0
1789,78.0,1.0
1790,44.0,1.0
1791,37.0,1.0
1792,93.0,1.0
1793,19.0,1.0
1794,1.0,1.0
1795,32.0,1.0
1796,16.0,1.0
1797,16.0,1.0
1798,9.0,1.0
1799,29.0,1.0
1800,13.0,1.0
1801,16.0,1.0
1802,14.0,1.0
1803,1.0,1.0
1804,4.0,1.0
1805,100.0,0.0
1806,25.0,1.0
1807,9.0,1.0
1808,11.0,1.0
1809,64.0,1.0
1810,15.0,1.0
1811,6.0,1.0
1812,48.0,1.0
1813,61.0,1.0
1814,83.0,1.0
1815,16.0,1.0
1816,41.0,1.0
1817,100.0,0.0
1818,6.0,1.0
1819,70.0,1.0
1820,1.0,1.0
1821,100.0,0.0
1822,5.0,1.0
1823,20.0,1.0
1824,7.0,1.0
1825,8.0,1.0
1826,48.0,1.0
1827,40.0,1.0
1828,16.0,1.0
1829,13.0,1.0
1830,26.0,1.0
1831,96.0,1.0
1832,35.0,1.0
1833,30.0,1.0
1834,36.0,1.0
1835,2.0,1.0
1836,1.0,1.0
1837,65.0,1.0
1838,4.0,1.0
1839,8.0,1.0
1840,6.0,1.0
1841,0.0,1.0
1842,3.0,1.0
1843,3.0,1.0
1844,5.0,1.0
1845,20.0,1.0
1846,29.0,1.0
1847,20.0,1.0
1848,37.0,1.0
1849,20.0,1.0
1850,26.0,1.0
1851,38.0,1.0
1852,14.0,1.0
1853,47.0,1.0
1854,3.0,1.0
1855,22.0,1.0
1856,100.0,0.0
1857,21.0,1.0
1858,36.0,1.0
1859,14.0,1.0
1860,1.0,1.0
1861,15.0,1.0
1862,4.0,1.0
1863,27.0,1.0
1864,82.0,1.0
1865,15.0,1.0
1866,27.0,1.0
1867,29.0,1.0
1868,50.0,1.0
1869,7.0,1.0
1870,22.0,1.0
1871,66.0,1.0
1872,47.0,1.0
1873,16.0,1.0
1874,92.0,1.0
1875,77.0,1.0
1876,41.0,1.0
1877,77.0,1.0
1878,20.0,1.0
1879,39.0,1.0
1880,49.0,1.0
1881,16.0,1.0
1882,5.0,1.0
1883,55.0,1.0
1884,2.0,1.0
1885,3.0,1.0
1886,0.0,1.0
1887,31.0,1.0
1888,0.0,1.0
1889,35.0,1.0
1890,3.0,1.0
1891,22.0,1.0
1892,5.0,1.0
1893,52.0,1.0
1894,85.0,1.0
1895,5.0,1.0
1896,76.0,1.0
1897,75.0,1.0
1898,84.0,1.0
1899,32.0,1.0
1900,15.0,1.0
1901,4.0,1.0
1902,29.0,1.0
1903,11.0,1.0
1904,6.0,1.0
1905,20.0,1.0
1906,10.0,1.0
1907,78.0,1.0
1908,29.0,1.0
1909,24.0,1.0
1910,1.0,1.0
1911,56.0,1.0
1912,64.0,1.0
1913,41.0,1.0
1914,8.0,1.0
1915,2.0,1.0
1916,51.0,1.0
1917,94.0,1.0
1918,19.0,1.0
1919,15.0,1.0
1920,89.0,1.0
1921,44.0,1.0
1922,15.0,1.0
1923,19.0,1.0
1924,1.0,1.0
1925,59.0,1.0
1926,33.0,1.0
1927,84.0,1.0
1928,34.0,1.0
1929,61.0,1.0
1930,8.0,1.0
1931,100.0,0.0
1932,34.0,1.0
1933,12.0,1.0
1934,43.0,1.0
1935,22.0,1.0
1936,97.0,1.0
1937,6.0,1.0
1938,36.0,1.0
1939,21.0,1.0
1940,35.0,1.0
1941,66.0,1.0
1942,38.0,1.0
1943,18.0,1.0
1944,9.0,1.0
1945,7.0,1.0
1946,78.0,1.0
1947,3.0,1.0
1948,18.0,1.0
1949,42.0,1.0
1950,22.0,1.0
1951,13.0,1.0
1952,26.0,1.0
1953,49.0,1.0
1954,24.0,1.0
1955,82.0,1.0
1956,40.0,1.0
1957,100.0,0.0
1958,25.0,1.0
1959,19.0,1.0
1960,13.0,1.0
1961,29.0,1.0
1962,62.0,1.0
1963,6.0,1.0
1964,24.0,1.0
1965,0.0,1.0
1966,34.0,1.0
1967,27.0,1.0
1968,54.0,1.0
1969,24.0,1.0
1970,57.0,1.0
1971,75.0,1.0
1972,7.0,1.0
1973,34.0,1.0
1974,65.0,1.0
1975,17.0,1.0
1976,26.0,1.0
1977,34.0,1.0
1978,18.0,1.0
1979,44.0,1.0
1980,62.0,1.0
1981,7.0,1.0
1982,9.0,1.0
1983,13.0,1.0
1984,82.0,1.0
1985,19.0,1.0
1986,12.0,1.0
1987,40.0,1.0
1988,90.0,1.0
1989,11.0,1.0
1990,18.0,1.0
1991,86.0,1.0
1992,53.0,1.0
1993,14.0,1.0
1994,25.0,1.0
1995,14.0,1.0
1996,37.0,1.0
1997,40.0,1.0
1998,64.0,1.0
1999,27.0,1.0
2000,54.0,1.0
2001,16.0,1.0
2002,9.0,1.0
2003,42.0,1.0
2004,11.0,1.0
2005,15.0,1.0
2006,44.0,1.0
2007,13.0,1.0
2008,22.0,1.0
2009,17.0,1.0
2010,71.0,1.0
2011,4.0,1.0
2012,9.0,1.0
2013,8.0,1.0
2014,28.0,1.0
2015,13.0,1.0
2016,40.0,1.0
2017,43.0,1.0
2018,40.0,1.0
2019,70.0,1.0
2020,8.0,1.0
2021,56.0,1.0
2022,89.0,1.0
2023,27.0,1.0
2024,100.0,0.0
2025,69.0,1.0
2026,11.0,1.0
2027,78.0,1.0
2028,1.0,1.0
2029,9.0,1.0
2030,0.0,1.0
2031,100.0,0.0
2032,8.0,1.0
2033,0.0,1.0
2034,11.0,1.0
2035,11.0,1.0
2036,48.0,1.0
2037,30.0,1.0
2038,99.0,1.0
2039,1.0,1.0
2040,42.0,1.0
2041,14.0,1.0
2042,4.0,1.0
2043,10.0,1.0
2044,24.0,1.0
2045,0.0,1.0
2046,19.0,1.0
2047,9.0,1.0
2048,67.0,1.0
2049,93.0,1.0
2050,3.0,1.0
2051,18.0,1.0
2052,30.0,1.0
2053,31.0,1.0
2054,4.0,1.0
2055,41.0,1.0
2056,64.0,1.0
2057,19.0,1.0
2058,74.0,1.0
2059,2.0,1.0
2060,10.0,1.0
2061,100.0,0.0
2062,84.0,1.0
2063,19.0,1.0
2064,13.0,1.0
2065,1.0,1.0
2066,40.0,1.0
2067,29.0,1.0
2068,33.0,1.0
2069,3.0,1.0
2070,30.0,1.0
2071,100.0,0.0
2072,12.0,1.0
2073,12.0,1.0
2074,100.0,0.0
2075,15.0,1.0
2076,13.0,1.0
2077,6.0,1.0
2078,12.0,1.0
2079,16.0,1.0
2080,67.0,1.0
2081,50.0,1.0
2082,0.0,1.0
2083,5.0,1.0
2084,54.0,1.0
2085,15.0,1.0
2086,54.0,1.0
2087,20.0,1.0
2088,43.0,1.0
2089,15.0,1.0
2090,25.0,1.0
2091,4.0,1.0
2092,54.0,1.0
2093,84.0,1.0
2094,33.0,1.0
2095,2.0,1.0
2096,9.0,1.0
2097,96.0,1.0
2098,7.0,1.0
2099,36.0,1.0
2100,27.0,1.0
2101,49.0,1.0
2102,2.0,1.0
2103,48.0,1.0
2104,10.0,1.0
2105,19.0,1.0
2106,25.0,1.0
2107,100.0,0.0
2108,65.0,1.0
2109,18.0,1.0
2110,7.0,1.0
2111,23.0,1.0
2112,51.0,1.0
2113,9.0,1.0
2114,77.0,1.0
2115,62.0,1.0
2116,10.0,1.0
2117,13.0,1.0
2118,34.0,1.0
2119,1.0,1.0
2120,29.0,1.0
2121,32.0,1.0
2122,18.0,1.0
2123,21.0,1.0
2124,17.0,1.0
2125,55.0,1.0
2126,63.0,1.0
2127,18.0,1.0
2128,40.0,1.0
2129,45.0,1.0
2130,20.0,1.0
2131,25.0,1.0
2132,35.0,1.0
2133,13.0,1.0
2134,0.0,1.0
2135,19.0,1.0
2136,21.0,1.0
2137,0.0,1.0
2138,21.0,1.0
2139,72.0,1.0
2140,100.0,0.0
2141,0.0,1.0
2142,1.0,1.0
2143,100.0,0.0
2144,18.0,1.0
2145,30.0,1.0
2146,40.0,1.0
2147,60.0,1.0
2148,13.0,1.0
2149,100.0,0.0
2150,7.0,1.0
2151,7.0,1.0
2152,100.0,0.0
2153,22.0,1.0
2154,68.0,1.0
2155,7.0,1.0
2156,45.0,1.0
2157,100.0,0.0
2158,100.0,0.0
2159,7.0,1.0
2160,49.0,1.0
2161,14.0,1.0
2162,30.0,1.0
2163,81.0,1.0
2164,13.0,1.0
2165,3.0,1.0
2166,67.0,1.0
2167,28.0,1.0
2168,0.0,1.0
2169,100.0,0.0
2170,1.0,1.0
2171,10.0,1.0
2172,4.0,1.0
2173,11.0,1.0
2174,29.0,1.0
2175,12.0,1.0
2176,55.0,1.0
2177,0.0,1.0
2178,61.0,1.0
2179,11.0,1.0
2180,31.0,1.0
2181,34.0,1.0
2182,16.0,1.0
2183,4.0,1.0
2184,21.0,1.0
2185,42.0,1.0
2186,4.0,1.0
2187,39.0,1.0
2188,12.0,1.0
2189,78.0,1.0
2190,39.0,1.0
2191,29.0,1.0
2192,11.0,1.0
2193,9.0,1.0
2194,21.0,1.0
2195,72.0,1.0
2196,0.0,1.0
2197,9.0,1.0
2198,8.0,1.0
2199,18.0,1.0
2200,5.0,1.0
2201,6.0,1.0
2202,15.0,1.0
2203,32.0,1.0
2204,27.0,1.0
2205,26.0,1.0
2206,10.0,1.0
2207,39.0,1.0
2208,100.0,0.0
2209,33.0,1.0
2210,33.0,1.0
2211,94.0,1.0
2212,47.0,1.0
2213,9.0,1.0
2214,48.0,1.0
2215,33.0,1.0
2216,1.0,1.0
2217,19.0,1.0
2218,3.0,1.0
2219,19.0,1.0
2220,24.0,1.0
2221,55.0,1.0
2222,14.0,1.0
2223,4.0,1.0
2224,10.0,1.0
2225,23.0,1.0
2226,42.0,1.0
2227,15.0,1.0
2228,73.0,1.0
2229,40.0,1.0
2230,100.0,0.0
2231,73.0,1.0
2232,31.0,1.0
2233,30.0,1.0
2234,4.0,1.0
2235,33.0,1.0
2236,28.0,1.0
2237,32.0,1.0
2238,3.0,1.0
2239,97.0,1.0
2240,35.0,1.0
2241,100.0,0.0
2242,20.0,1.0
2243,100.0,0.0
2244,17.0,1.0
2245,25.0,1.0
2246,27.0,1.0
2247,8.0,1.0
2248,11.0,1.0
2249,53.0,1.0
2250,53.0,1.0
2251,15.0,1.0
2252,17.0,1.0
2253,0.0,1.0
2254,33.0,1.0
2255,3.0,1.0
2256,85.0,1.0
2257,5.0,1.0
2258,5.0,1.0
2259,17.0,1.0
2260,31.0,1.0
2261,72.0,1.0
2262,17.0,1.0
2263,26.0,1.0
2264,38.0,1.0
2265,16.0,1.0
2266,1.0,1.0
2267,14.0,1.0
2268,12.0,1.0
2269,27.0,1.0
2270,2.0,1.0
2271,32.0,1.0
2272,33.0,1.0
2273,6.0,1.0
2274,13.0,1.0
2275,47.0,1.0
2276,88.0,1.0
2277,5.0,1.0
2278,83.0,1.0
2279,33.0,1.0
2280,8.0,1.0
2281,55.0,1.0
2282,23.0,1.0
2283,52.0,1.0
2284,14.0,1.0
2285,1.0,1.0
2286,3.0,1.0
2287,14.0,1.0
2288,54.0,1.0
2289,55.0,1.0
2290,24.0,1.0
2291,80.0,1.0
2292,88.0,1.0
2293,5.0,1.0
2294,64.0,1.0
2295,25.0,1.0
2296,9.0,1.0
2297,29.0,1.0
2298,38.0,1.0
2299,30.0,1.0
2300,7.0,1.0
2301,6.0,1.0
2302,34.0,1.0
2303,14.0,1.0
2304,53.0,1.0
2305,45.0,1.0
2306,63.0,1.0
2307,8.0,1.0
2308,4.0,1.0
2309,10.0,1.0
2310,11.0,1.0
2311,15.0,1.0
2312,100.0,0.0
2313,25.0,1.0
2314,11.0,1.0
2315,58.0,1.0
2316,16.0,1.0
2317,16.0,1.0
2318,71.0,1.0
2319,79.0,1.0
2320,31.0,1.0
2321,9.0,1.0
2322,4.0,1.0
2323,45.0,1.0
2324,75.0,1.0
2325,2.0,1.0
2326,100.0,0.0
2327,48.0,1.0
2328,91.0,1.0
2329,11.0,1.0
2330,30.0,1.0
2331,100.0,0.0
2332,50.0,1.0
2333,4.0,1.0
2334,25.0,1.0
2335,13.0,1.0
2336,0.0,1.0
2337,62.0,1.0
2338,22.0,1.0
2339,43.0,1.0
2340,100.0,0.0
2341,72.0,1.0
2342,100.0,0.0
2343,3.0,1.0
2344,56.0,1.0
2345,2.0,1.0
2346,23.0,1.0
2347,22.0,1.0
2348,55.0,1.0
2349,61.0,1.0
2350,2.0,1.0
2351,100.0,0.0
2352,3.0,1.0
2353,28.0,1.0
2354,7.0,1.0
2355,5.0,1.0
2356,7.0,1.0
2357,2.0,1.0
2358,31.0,1.0
2359,100.0,0.0
2360,8.0,1.0
2361,70.0,1.0
2362,11.0,1.0
2363,33.0,1.0
2364,10.0,1.0
2365,14.0,1.0
2366,3.0,1.0
2367,8.0,1.0
2368,52.0,1.0
2369,100.0,0.0
2370,35.0,1.0
2371,64.0,1.0
2372,31.0,1.0
2373,22.0,1.0
2374,100.0,0.0
2375,4.0,1.0
2376,2.0,1.0
2377,2.0,1.0
2378,66.0,1.0
2379,50.0,1.0
2380,82.0,1.0
2381,45.0,1.0
2382,35.0,1.0
2383,69.0,1.0
2384,56.0,1.0
2385,1.0,1.0
2386,10.0,1.0
2387,44.0,1.0
2388,14.0,1.0
2389,100.0,0.0
2390,26.0,1.0
2391,31.0,1.0
2392,51.0,1.0
2393,20.0,1.0
2394,69.0,1.0
2395,13.0,1.0
2396,3.0,1.0
2397,23.0,1.0
2398,21.0,1.0
2399,11.0,1.0
2400,14.0,1.0
2401,16.0,1.0
2402,5.0,1.0
2403,82.0,1.0
2404,7.0,1.0
2405,34.0,1.0
2406,88.0,1.0
2407,16.0,1.0
2408,2.0,1.0
2409,4.0,1.0
2410,1.0,1.0
2411,0.0,1.0
2412,24.0,1.0
2413,10.0,1.0
2414,33.0,1.0
2415,100.0,0.0
2416,2.0,1.0
2417,56.0,1.0
2418,100.0,0.0
2419,31.0,1.0
2420,24.0,1.0
2421,11.0,1.0
2422,100.0,0.0
2423,53.0,1.0
2424,9.0,1.0
2425,26.0,1.0
2426,38.0,1.0
2427,72.0,1.0
2428,1.0,1.0
2429,9.0,1.0
2430,14.0,1.0
2431,28.0,1.0
2432,16.0,1.0
2433,18.0,1.0
2434,25.0,1.0
2435,3.0,1.0
2436,20.0,1.0
2437,50.0,1.0
2438,10.0,1.0
2439,76.0,1.0
2440,16.0,1.0
2441,29.0,1.0
2442,2.0,1.0
2443,45.0,1.0
2444,0.0,1.0
2445,33.0,1.0
2446,100.0,0.0
2447,51.0,1.0
2448,8.0,1.0
2449,8.0,1.0
2450,1.0,1.0
2451,76.0,1.0
2452,35.0,1.0
2453,100.0,0.0
2454,74.0,1.0
2455,79.0,1.0
2456,38.0,1.0
2457,2.0,1.0
2458,7.0,1.0
2459,12.0,1.0
2460,27.0,1.0
2461,52.0,1.0
2462,62.0,1.0
2463,70.0,1.0
2464,14.0,1.0
2465,32.0,1.0
2466,27.0,1.0
2467,14.0,1.0
2468,100.0,0.0
2469,43.0,1.0
2470,47.0,1.0
2471,16.0,1.0
2472,8.0,1.0
2473,7.0,1.0
2474,0.0,1.0
2475,7.0,1.0
2476,3.0,1.0
2477,64.0,1.0
2478,15.0,1.0
2479,29.0,1.0
2480,55.0,1.0
2481,18.0,1.0
2482,20.0,1.0
2483,41.0,1.0
2484,47.0,1.0
2485,35.0,1.0
2486,3.0,1.0
2487,10.0,1.0
2488,63.0,1.0
2489,19.0,1.0
2490,9.0,1.0
2491,37.0,1.0
2492,23.0,1.0
2493,10.0,1.0
2494,21.0,1.0
2495,40.0,1.0
2496,15.0,1.0
2497,11.0,1.0
2498,9.0,1.0
2499,27.0,1.0
2500,69.0,1.0
2501,100.0,0.0
2502,15.0,1.0
2503,47.0,1.0
2504,0.0,1.0
2505,8.0,1.0
2506,21.0,1.0
2507,29.0,1.0
2508,5.0,1.0
2509,32.0,1.0
2510,12.0,1.0
2511,4.0,1.0
2512,47.0,1.0
2513,59.0,1.0
2514,100.0,0.0
2515,26.0,1.0
2516,32.0,1.0
2517,13.0,1.0
2518,18.0,1.0
2519,17.0,1.0
2520,17.0,1.0
2521,12.0,1.0
2522,46.0,1.0
2523,91.0,1.0
2524,7.0,1.0
2525,0.0,1.0
2526,31.0,1.0
2527,9.0,1.0
2528,10.0,1.0
2529,60.0,1.0
2530,44.0,1.0
2531,13.0,1.0
2532,17.0,1.0
2533,7.0,1.0
2534,24.0,1.0
2535,2.0,1.0
2536,28.0,1.0
2537,25.0,1.0
2538,3.0,1.0
2539,13.0,1.0
2540,13.0,1.0
2541,0.0,1.0
2542,61.0,1.0
2543,34.0,1.0
2544,49.0,1.0
2545,11.0,1.0
2546,4.0,1.0
2547,20.0,1.0
2548,4.0,1.0
2549,17.0,1.0
2550,0.0,1.0
2551,12.0,1.0
2552,74.0,1.0
2553,8.0,1.0
2554,56.0,1.0
2555,100.0,0.0
2556,14.0,1.0
2557,0.0,1.0
2558,4.0,1.0
2559,0.0,1.0
2560,83.0,1.0
2561,29.0,1.0
2562,36.0,1.0
2563,71.0,1.0
2564,76.0,1.0
2565,34.0,1.0
2566,5.0,1.0
2567,17.0,1.0
2568,23.0,1.0
2569,10.0,1.0
2570,2.0,1.0
2571,100.0,0.0
2572,60.0,1.0
2573,21.0,1.0
2574,66.0,1.0
2575,92.0,1.0
2576,1.0,1.0
2577,1.0,1.0
2578,81.0,1.0
2579,0.0,1.0
2580,12.0,1.0
2581,3.0,1.0
2582,11.0,1.0
2583,35.0,1.0
2584,99.0,1.0
2585,35.0,1.0
2586,48.0,1.0
2587,3.0,1.0
2588,33.0,1.0
2589,8.0,1.0
2590,7.0,1.0
2591,82.0,1.0
2592,2.0,1.0
2593,17.0,1.0
2594,24.0,1.0
2595,93.0,1.0
2596,73.0,1.0
2597,83.0,1.0
2598,3.0,1.0
2599,6.0,1.0
2600,21.0,1.0
2601,15.0,1.0
2602,32.0,1.0
2603,35.0,1.0
2604,39.0,1.0
2605,19.0,1.0
2606,4.0,1.0
2607,1.0,1.0
2608,31.0,1.0
2609,18.0,1.0
2610,41.0,1.0
2611,30.0,1.0
2612,13.0,1.0
2613,1.0,1.0
2614,21.0,1.0
2615,2.0,1.0
2616,54.0,1.0
2617,11.0,1.0
2618,11.0,1.0
2619,39.0,1.0
2620,14.0,1.0
2621,39.0,1.0
2622,9.0,1.0
2623,51.0,1.0
2624,94.0,1.0
2625,25.0,1.0
2626,18.0,1.0
2627,37.0,1.0
2628,1.0,1.0
2629,19.0,1.0
2630,1.0,1.0
2631,0.0,1.0
2632,30.0,1.0
2633,11.0,1.0
