y,x1,x2,x3,x4,x5,x6
183.6795295,1,-134.0211924,88.48078141,87.61525658,66.98147851,-31.5635372
187.3218276,1,31.78819306,92.61586507,57.19474801,84.50301676,-80.75153896
186.7946082,1,-99.28514113,96.26179057,105.6454697,116.7784772,29.6002635
160.2599874,1,-29.06370562,70.31955847,68.66202122,58.77561046,72.81816016
183.5584005,1,-27.0895509,95.17352605,70.87844751,51.34820525,12.3497791
180.6424824,1,-34.50796392,79.24676422,92.55224477,103.8054585,7.188536602
182.8945019,1,-58.67264668,93.50671282,119.0966073,108.2241726,-5.006192231
169.4268383,1,-114.3702595,86.00123298,64.21492781,45.40164304,-76.53435732
161.4713851,1,-20.0109575,65.74602453,78.51178717,52.20844822,-13.77332627
179.5729507,1,21.45823691,84.90638011,106.5000578,44.91728658,21.42256567
192.2343321,1,-16.16276027,105.3754321,99.52082234,60.63515244,35.68702941
173.1318522,1,191.92152,83.18765116,76.23223267,95.64318333,20.30746082
178.3721401,1,58.94557718,87.03591633,89.18287347,88.69387588,37.21728201
181.7757514,1,-1.738681782,88.40372281,102.1516703,124.938976,-31.33676037
182.0104554,1,5.191472132,92.80952004,105.721478,137.0249354,-40.00324682
189.6629043,1,-17.77519961,94.39025997,78.02403325,55.35998207,-102.6538324
169.684765,1,-35.93917152,79.14831273,85.29116114,79.27610306,77.11946033
172.7824057,1,7.387463265,84.17380276,80.97109944,77.95300423,10.73603608
173.261387,1,23.46579048,76.34850091,54.43010668,43.23926344,-16.15275053
183.0313621,1,-70.7128845,92.58234952,98.19708395,106.5170976,12.87634631
169.4306503,1,-28.35891373,74.53748664,82.00609047,63.92761486,-83.90251978
165.3530746,1,-20.62873966,82.08034457,89.46075231,73.4967392,-2.53447941
173.2981411,1,16.95202424,79.31944408,77.57755869,66.20129008,4.37128941
178.5050777,1,21.91298636,90.22274926,37.46271259,31.39460627,3.378100192
175.2422049,1,55.83259468,75.72502498,102.18136,108.8142452,-20.08849887
184.9567963,1,-44.79768677,92.13839359,135.6436669,152.1278529,-91.52062582
179.0275524,1,-15.12253385,86.49700498,111.278662,87.91914073,-44.54025516
175.9334546,1,-48.69260807,78.22437729,96.36652662,105.6906619,15.70550488
167.9398777,1,18.71504024,82.18040499,79.75831016,96.15192109,-4.941900763
154.8554771,1,18.31207535,61.20956332,71.26741162,103.5327026,-22.07388609
167.8505874,1,-60.85969496,77.00620971,51.95815453,61.20544205,-38.38103729
176.1192768,1,10.76855597,90.06885529,72.76386673,99.71129127,14.78122971
179.8227169,1,26.93570879,87.3010985,101.5482543,111.0148736,-35.91366634
164.6974817,1,40.03985504,73.18164534,70.99490231,59.7927172,-22.80793297
169.963831,1,-73.06489883,77.12665028,94.02820862,106.7571894,-56.91733879
180.8393307,1,-14.15965406,87.0244645,102.1263853,85.94534864,-24.64433647
171.8574745,1,90.43862713,78.71666256,70.09422644,49.24733207,47.40555077
173.9801789,1,-6.190315355,82.71107841,89.65405691,111.1003901,3.604723917
170.5360724,1,12.24717264,85.73721836,80.40305381,26.71575707,137.251124
172.7991777,1,-61.29773231,80.20607022,51.22580899,54.55158642,-136.1162295
180.4177671,1,-47.90185005,98.7408948,94.00514725,85.91705486,35.24537152
166.6872992,1,-95.33375744,76.28799687,94.99983472,104.0957607,-26.83786539
174.4447486,1,58.18449218,80.59495758,88.58996433,84.91448699,12.22143295
183.5510827,1,55.80363066,92.80492161,82.25377337,74.70485266,79.72676707
177.310479,1,30.75835663,98.60414264,67.25876991,56.60905087,11.00906893
168.6512461,1,-24.42810921,77.27872284,62.53421736,53.15302611,-23.58713065
171.6790273,1,11.31047802,79.0001551,67.16738202,95.21209392,-50.29220419
180.566303,1,43.70978297,85.40468479,123.2307868,116.6727758,-31.8124784
167.182743,1,42.24160356,78.42684971,84.04312229,66.55055395,-70.50589617
174.1445694,1,-43.53005287,84.62609994,90.47439217,91.75100697,-19.60831394
177.0853502,1,75.42569517,93.13778334,83.88832642,88.16325445,43.83604734
183.0202258,1,-2.983908687,93.37710467,71.78655706,66.62235332,-60.7130529
171.8374261,1,-102.5455397,82.11549652,40.57601482,15.07764759,6.509321185
177.1977115,1,19.75038708,86.18205392,77.96803644,51.97343054,24.4378766
169.9674917,1,65.82117346,79.54258631,68.446612,70.06175415,-25.31947417
182.1024567,1,-52.45533157,89.31373203,102.2024128,80.50042731,27.52504471
175.3465254,1,-42.71549475,83.33490025,81.66391013,101.1813091,-15.38186415
174.3450153,1,-42.77463738,92.16467683,95.46424032,100.3218273,-31.42022438
173.2566692,1,-19.19743911,86.52522703,97.32277827,92.12905915,10.56692153
171.3389304,1,-31.90784517,75.54135796,51.22774143,101.330442,87.04181356
173.1371512,1,55.35304316,87.09092655,92.35562051,87.57265498,139.5735095
180.2049634,1,17.92516656,87.85187886,111.498211,109.6023036,26.63966785
179.5430685,1,25.08497597,88.50441942,72.69038714,65.41061792,-77.57760776
180.2576671,1,0.081008972,96.62316222,68.63705147,67.21847638,-27.99760594
189.4958568,1,42.24195262,113.4756126,95.09793057,73.74402089,9.766759657
164.9693066,1,37.50899198,76.51452235,50.4564469,66.31797383,36.38810347
171.1773081,1,-59.77925213,79.01005325,106.077067,101.7434153,37.93213861
179.5132741,1,99.91414953,87.87587335,75.66279306,80.3316575,-0.6643999
182.1270864,1,53.33923175,94.02819978,94.67861562,99.81861347,-143.744572
179.5226477,1,-35.22344195,93.44105229,109.8395764,94.24904747,7.148778887
179.0031412,1,46.68146635,90.50768938,107.6889911,101.4965171,59.67183326
173.7959097,1,-80.2830085,81.09349507,101.6281462,77.21148804,-0.843162356
178.8619416,1,20.17106338,86.06908052,78.28955544,132.2314673,-1.2582111
182.0579726,1,-13.90986278,90.89361798,96.05385588,105.0388092,22.53530737
172.4772309,1,118.800341,75.25682231,42.05543349,61.85755451,2.407033069
160.0356976,1,-88.85858609,68.71315964,76.47986896,71.76668764,3.104763003
169.6738261,1,17.73532949,79.44463849,67.30175958,74.34276745,-16.83792935
167.6846828,1,-17.94533292,79.27389345,104.7023146,113.7296651,-18.00016583
164.8710071,1,-71.08257751,75.47474086,84.60101969,118.8852378,90.67695743
173.998283,1,-17.23715652,88.06785501,96.5856368,88.1109847,37.57028332
177.8627748,1,-63.86281536,86.22003193,55.22462046,49.88389822,-31.93076411
163.9543889,1,96.84608439,67.54951197,88.74528464,42.89615719,64.26803199
184.0522809,1,-21.11754619,101.3852416,107.4306565,130.0041664,36.59823651
177.7083367,1,47.15754591,86.74371317,75.55215019,82.87841477,-46.56772888
176.0713713,1,23.87614945,78.29461522,97.78382211,85.34646661,2.902658566
176.7160799,1,-115.8305322,86.96241822,88.05361131,98.54107571,60.76026803
176.9728946,1,-15.2309448,87.20962168,78.50113387,76.00908775,41.98529199
175.8422166,1,10.55692972,80.62708562,80.7706122,84.39247456,41.85260882
163.6989047,1,17.36117602,73.82907017,69.27884616,59.91454372,40.2185029
171.3260717,1,-15.31637763,80.74207869,36.30032023,17.38616068,-93.70084504
186.6769472,1,-51.72569774,97.52821099,80.74050275,95.33531263,-31.11175993
180.2601511,1,-33.56866196,92.80221414,89.63855588,90.54248462,-33.87315088
189.7266277,1,-31.999533,102.3826235,114.4046416,117.0992721,-63.28264104
173.1977655,1,-4.652160436,86.38186518,94.22052364,75.0901033,42.0836463
177.4342967,1,-86.97179295,94.39417553,65.38599111,74.14768779,-57.30672993
170.6816779,1,-50.59664697,80.50035792,66.77715469,54.25811232,-59.90942227
172.3181527,1,-55.03409677,87.50472499,87.77713926,99.26432765,-125.6651834
180.0275473,1,34.26868824,99.07711852,140.3266164,142.3323514,-34.42609198
180.9575036,1,20.09251663,87.17583649,52.1335244,101.1864469,-36.42319396
189.1359859,1,28.48212007,99.79505955,119.8409838,129.1188577,29.65029671
176.6653017,1,20.66244648,83.42299817,66.72692692,82.43757579,-85.70962114
179.3418448,1,-77.44420817,83.34413075,97.77269114,97.14853398,39.42371477
172.5818997,1,-34.39062267,83.40169659,59.94551627,48.28405859,63.00683371
183.3524204,1,-67.18389892,98.00435053,68.47303342,66.64360977,-24.42589209
172.9045388,1,-31.45412681,80.60990798,59.23863759,40.52195496,-0.999408146
174.3464257,1,5.856950456,79.90942943,36.32499232,56.20092816,-20.96995696
174.8262092,1,72.11072285,90.95019205,53.66596055,61.79594811,11.69523955
172.7712782,1,-91.12417105,82.62197746,74.25849358,70.23932644,40.91692475
187.0238337,1,100.9042099,97.86176965,103.5743061,90.63147963,-44.65725543
171.0773084,1,-41.26919772,77.70684521,109.7924352,100.8619332,-15.75113423
187.5583864,1,-45.89530606,97.17075673,96.85243338,76.99565871,-50.05473538
168.5496269,1,43.13442492,77.20444,71.41063071,79.67944499,18.73247662
183.3208334,1,-29.96463892,90.20299985,78.88482227,86.86883729,-11.78199223
181.3776361,1,143.3782396,93.35100625,115.250217,126.7304103,100.1039026
179.4989125,1,-27.33267044,89.90269783,110.970148,104.1586323,-15.5733643
167.2289498,1,-31.2856748,74.90499946,102.4673756,106.2065896,12.26564143
182.2851302,1,-43.45207502,91.8126904,79.6452489,97.42636192,11.38976079
180.0066667,1,3.113731581,91.67691694,115.4569446,128.6741337,-94.56004619
177.4032851,1,-7.477901985,85.66355591,77.12534017,94.88976052,41.2357537
178.8382214,1,61.40330115,90.22744884,58.96221978,56.5090345,28.63688367
179.8970308,1,17.69821942,78.97946414,86.22113918,32.14166461,7.399783839
169.3560419,1,-100.1711871,83.28100513,95.47498941,78.34792717,30.80641477
167.6068985,1,100.8963675,83.4592577,70.17216113,69.51026343,7.979188207
174.0587275,1,51.0158468,77.58334758,61.51797749,45.7264263,66.69497185
173.5126419,1,41.15645675,83.88959699,79.51763423,71.26823182,-6.803079127
173.3876381,1,-9.372508255,76.82816575,76.50666901,54.17860734,7.238683441
168.8479271,1,-46.08989888,89.73146982,82.08667666,64.51368347,19.39962343
163.4806999,1,96.65618272,67.85374468,63.09238932,73.18479931,81.53063391
174.6791939,1,-14.57785503,79.14882094,73.09910892,66.20391142,-1.921298087
183.9817149,1,-42.22937544,90.83869556,93.69901466,94.99229924,50.91670194
180.2181025,1,-1.488452995,88.20705613,100.962963,117.8506948,-61.81441697
184.173941,1,-34.88772105,93.86412359,97.08681238,93.81593838,-18.23944531
178.7698536,1,-39.65322202,89.6339059,81.29113989,51.1097394,59.36292994
183.7374258,1,-15.32789526,98.38791888,109.0058378,109.8637398,-12.29860903
183.0238783,1,19.3165686,99.94107076,83.62529489,88.34339192,119.3648037
177.8942721,1,20.40964817,79.89404823,81.68816135,86.5797636,-42.29280443
175.876053,1,73.60276364,86.09104485,111.4341056,119.2832595,-10.16003674
163.4984115,1,53.88957964,69.9196735,47.14607815,41.22475021,41.68138259
176.5171417,1,-14.0033266,85.54232588,65.49598805,60.97301022,-44.65182237
164.1045703,1,-61.11439365,78.2314492,100.1286165,121.516643,-38.09690698
181.3851461,1,-132.2797145,95.53549717,100.2726557,123.8940409,61.68906606
174.6346284,1,-32.42548554,79.61705833,73.61769578,102.3217012,63.60494674
171.4945004,1,-74.19378832,71.69505294,70.30642996,66.16505743,16.85081807
176.3784592,1,89.26423165,91.84796697,75.33296721,-0.872090822,-43.33460768
168.9972545,1,1.352855761,79.98993244,82.70111533,92.32604802,-15.83034424
172.9484513,1,-54.31395805,81.01766808,72.88325651,82.04169438,27.42166958
172.7684585,1,8.913598971,79.11638396,94.97740887,88.11676271,-10.63948488
168.0839765,1,-20.69864227,75.67299599,99.73482778,108.0985292,-51.84881089
179.8431984,1,75.21306884,89.10588188,57.80627476,53.5683014,14.6341368
173.2597695,1,-30.70365103,87.53809077,73.73856229,40.19427749,-30.63502098
179.5623558,1,-19.0818492,90.78313712,83.29171237,87.26534037,28.65103088
182.6184934,1,6.501400724,98.08808538,110.4155533,108.400373,57.08350548
181.0498329,1,-74.98673767,95.29465934,86.8300362,87.69438084,30.79936646
165.3515496,1,-28.6576614,74.57334179,73.4145295,41.24201372,37.25049536
168.8818796,1,-0.447249444,78.70201493,76.14010836,25.11843578,-21.42634999
182.9358155,1,18.86936196,92.04697343,89.91470219,110.5288767,-89.43706629
173.6420519,1,-6.961048951,81.69688654,72.19336842,57.17804626,-90.22128691
177.6022442,1,-113.7727273,82.50625273,61.1583542,80.45999997,18.19162962
185.8969075,1,3.774345245,91.35357024,123.0728878,178.42225,10.35981263
174.3559386,1,18.41968746,78.33705877,119.3929873,147.9983726,-40.64192944
177.2929145,1,43.86504244,83.66859774,65.38218552,80.88597743,-4.47949942
166.1685982,1,-69.53421752,76.06862235,52.77868093,56.72682007,61.11823572
174.717898,1,7.755489005,79.83081402,50.83468971,49.76310169,18.5513857
168.3369963,1,56.70419405,71.90783897,94.64864233,103.7948264,-13.83263626
183.8644254,1,101.3723345,90.54889224,73.85069769,55.94918135,-99.67174546
172.8206255,1,-32.36159215,79.16374229,89.09876058,71.58810099,-35.85508031
182.2713239,1,-50.0747972,96.04899809,124.324965,152.637055,-10.70322777
180.1371671,1,53.65541992,89.36322638,93.8334219,86.04170662,77.52851706
184.6468854,1,16.74740235,100.2733298,109.383175,82.46867293,105.9407881
180.5530043,1,63.76702788,94.24385427,87.93114706,104.7325097,-52.09009118
178.0320146,1,-89.02596041,100.1176292,94.35359252,70.89591658,-28.36146015
181.8992706,1,30.77270187,95.35812572,121.0581702,129.8165907,39.16916919
192.9921828,1,-25.16500587,102.8192117,76.73918495,100.2415214,-54.79680018
181.1011272,1,-16.99968736,90.46961276,76.78722175,91.97180126,-20.40708489
169.968754,1,27.08162467,72.83622361,82.6613002,44.91721826,26.35530216
180.6286069,1,77.51176714,92.15896306,92.84899505,85.16177516,9.304287259
179.3198871,1,-27.72401562,88.77672403,94.80000333,127.8475993,32.30193753
174.0107928,1,-139.21755,83.37585073,78.96425934,49.89894825,-67.04193768
162.1655928,1,-62.58053956,67.14070504,61.0336602,37.64805277,-0.24055509
174.8013534,1,-113.0129142,83.86220045,60.20658015,62.33589385,-65.62766065
170.4274416,1,-29.63819463,84.94276458,48.3898574,23.58910236,-126.2025872
168.4695558,1,-85.93113704,74.34120819,114.4455404,105.5900849,164.4160369
177.866191,1,89.94772025,91.21652425,89.54748637,63.01395208,108.9756707
166.7304731,1,62.20155867,77.27720526,116.055056,147.9324501,5.64864717
170.7685287,1,-3.769109468,84.56875788,79.99864833,95.19196983,65.80253355
181.0865857,1,103.9716321,92.13692608,83.07763967,93.59585247,-4.886367947
176.4304989,1,-5.800663257,92.1486075,87.90864631,92.00455641,-35.72783799
174.9984287,1,11.87884771,89.04586622,108.5372358,90.47919581,9.637957389
176.82912,1,67.37325382,81.95014713,76.15149644,58.65032622,-28.05401364
175.6097157,1,12.93053243,85.63805341,81.26965366,67.02749211,-61.1351255
174.2747751,1,51.13272248,85.23359358,79.26528985,110.4072781,-42.05217891
164.6457353,1,-13.06415879,72.13028221,60.85484171,39.16759898,-84.6643493
170.0402975,1,29.39080651,77.681672,46.35438113,3.283758752,82.83580608
175.1065405,1,106.1579473,84.34355087,114.1132014,126.6276552,15.61506276
162.6404885,1,74.26679827,71.66409368,88.21068801,72.52299638,-29.17155194
170.0100193,1,-5.249684641,68.64441542,97.70032461,109.5442518,-29.58980652
177.1616055,1,5.33192084,88.63955751,102.3546098,130.0582149,15.38365884
180.5794542,1,64.94408388,85.66135042,61.93457268,41.99463987,-13.02526248
185.5459722,1,0.059843688,99.29494246,47.29984222,25.72390467,-29.78808535
188.8464932,1,-87.71152248,93.53184753,74.83770012,120.5176952,-35.66760721
178.2695881,1,-88.16370332,86.22180602,91.65165124,97.14410729,61.6906825
181.6783655,1,61.04798409,96.36351045,124.0988411,131.3432363,-47.89166922
174.9529836,1,49.04343231,78.02011116,77.58904656,78.02166178,-51.37174085
171.896674,1,59.16260515,81.40185137,96.03371289,87.60121352,-35.93818866
182.1208356,1,-6.794673658,96.26571145,126.5741334,146.9881278,-79.72991994
174.7318091,1,50.85890507,89.74646848,83.48700567,80.35037716,-61.00022176
169.3849615,1,24.19623859,79.33163684,47.12274146,72.56749501,-23.09777997
185.5684963,1,15.73451903,88.79917024,101.8701792,90.76040183,-2.92971002
186.7984443,1,71.76031379,93.56956671,82.46931128,88.17302616,27.86682691
182.4425526,1,9.315095858,90.33399865,96.0271627,72.99948558,57.40914483
194.2411149,1,-29.33649782,111.7894739,126.8551495,179.174492,-112.0921649
180.1704557,1,-14.10381651,96.81322905,113.2401689,147.4163571,-82.09229009
183.9963319,1,-22.58687899,104.5262859,107.2365015,106.6585144,-25.10503269
183.1319503,1,-8.717750434,96.63190776,127.6752465,130.7082573,100.3558635
173.2965019,1,4.294277994,87.37306109,73.35796564,69.51133216,36.45167753
172.1106404,1,-71.19899112,78.18626857,71.7957574,90.15583595,4.081928771
156.8818538,1,45.48573607,61.53706744,82.54674993,94.33264143,-28.76050369
174.4852729,1,-41.76227116,88.58261683,111.3111377,126.5813122,20.15018157
181.5534726,1,-96.8763017,97.60115063,89.66093895,84.72103643,-11.09868088
181.9984308,1,63.42223373,94.0093827,70.1960039,99.31345123,-12.40852548
182.2487501,1,20.19820673,89.94605587,124.0141513,140.7921664,30.23053057
183.2924124,1,9.054370848,94.37040005,88.68366691,77.12250215,73.49267632
178.9379715,1,-92.34989413,83.19049619,69.93145984,56.2640038,-47.81916706
173.3728994,1,-9.054219014,84.28355477,87.26801004,82.45368351,-49.22693788
169.6790672,1,-44.32037754,74.96001859,84.61651898,107.6116922,21.09134871
171.3302691,1,-32.35333863,72.6442715,72.09094276,91.29556678,5.64510805
177.2450251,1,37.98317996,85.38414379,70.89466551,63.88324544,-21.36417033
171.3184882,1,17.88493714,79.17209257,47.91694918,39.03474168,-15.01357081
166.8597877,1,-5.463396813,76.37759423,82.05206102,42.82466211,33.29197235
156.960129,1,-41.40717456,61.69607917,74.4943193,89.09151636,37.71044584
186.9652463,1,-58.04572449,99.8953353,133.2066273,141.7877874,2.85752063
163.0209666,1,33.03769606,77.08926538,62.11515196,70.24949147,-62.55709709
176.0851394,1,85.87142449,87.74878654,91.44548276,93.39479388,-43.2793687
178.8279981,1,-4.371565847,88.72191061,58.37933083,70.95943405,-33.07239317
160.1604657,1,39.43969777,71.47680733,52.07841853,107.5502174,-39.06450914
171.9703907,1,5.324963022,77.2419384,88.95277957,66.18389101,23.9333556
196.7144147,1,4.281782376,105.6235898,105.9875842,124.412717,64.55932893
176.97352,1,-56.94147265,80.62949613,87.12743276,56.31615882,-11.45470903
180.784027,1,53.79607633,84.08629567,94.49503881,98.4545167,15.92646769
172.6523099,1,33.46806041,84.00137574,105.8386741,87.13238244,21.06519446
175.1631945,1,96.29430815,83.54766839,52.86551259,64.69577608,-39.09833856
190.1467053,1,25.79136757,102.277492,124.3667285,157.8932649,33.90114269
166.9688656,1,20.23629742,67.25583081,55.78703164,58.00680582,22.19747888
171.3104033,1,16.69256809,73.93141167,54.51860222,60.61380397,-33.66919275
167.4439683,1,-83.58623074,79.64251066,67.24076792,60.86127756,28.04599882
171.8604458,1,31.29944852,78.11503838,118.022745,88.96462999,68.52089065
177.0011272,1,74.91607542,82.59926244,123.4081853,132.3648679,18.8998584
181.1565491,1,17.87573346,87.59833461,107.3252925,85.93323621,-25.80337271
181.249855,1,-92.40797162,88.95543105,100.3894393,121.5731075,-65.54646884
165.8181613,1,17.90196753,74.43676611,71.86532273,37.2544261,-12.98376159
181.7179277,1,1.435227088,92.5176794,79.70042798,77.71082835,36.5149368
170.3428748,1,9.808480071,81.0457281,82.86274662,95.26940149,-88.52074213
162.310178,1,77.52698763,63.75735625,74.48073871,83.67806073,-54.93185627
180.7594918,1,-19.56216141,88.10350523,66.98911275,54.26308669,79.45402115
173.4808718,1,-48.97908543,82.7339453,97.06023832,88.00532777,-116.9194604
174.733909,1,-76.09851772,81.30528435,34.22175617,21.31612724,-62.47840261
152.3539373,1,-131.6281819,51.25793449,71.16474015,59.32049723,-22.81901297
173.6395123,1,-24.26879294,85.70891964,94.11561502,110.6371701,0.461639695
173.3767674,1,108.0753529,77.79304687,50.81929624,42.08181327,72.15413845
190.5252586,1,0.817479571,100.5401565,88.73475304,86.37105646,24.09918497
173.8533282,1,5.513154519,90.51982784,76.653237,77.07684475,76.70422836
165.0631658,1,-48.31141997,72.23698892,58.19591958,67.23189808,10.88938624
179.6168508,1,100.8735093,94.95930929,96.25491904,106.9856776,-8.083250857
189.0534733,1,-57.42595684,103.6823312,67.30489187,43.57216558,-20.11782405
158.1744398,1,97.70047062,70.04343358,66.53782022,89.25599171,-45.73256491
169.9381471,1,7.196375049,74.61942307,121.481291,137.0550554,20.59983694
178.282598,1,-55.0770534,88.85591984,80.09898658,97.49075398,-49.90236004
180.5375256,1,-87.61286848,83.41210136,116.4568102,122.4815114,-73.73341624
193.3363537,1,75.41026086,109.249699,146.360613,142.5622135,-36.20137219
181.0428226,1,80.56316759,93.14995376,93.27465306,116.5055284,7.472426995
176.1296107,1,26.84444016,89.53694467,106.6153087,134.9672615,-77.20681628
172.8388618,1,60.87543035,80.41429191,34.86064341,38.98003573,-41.85463905
176.0116674,1,121.8719484,78.24530782,92.8368244,79.94285525,-8.605413235
186.6676605,1,96.58898685,99.27788504,74.64035739,73.23803913,8.837498555
168.4552574,1,-10.23643986,75.91543998,82.60232639,87.9397995,42.61640217
182.5580608,1,22.88812557,95.94054049,113.9992999,99.60564642,146.532485
170.9587001,1,-8.059779653,78.11761042,139.3068553,129.6540335,-26.10407615
174.9515237,1,53.86662862,82.76833054,75.92349531,92.34592779,57.79324263
179.7982054,1,-28.616132,88.39178992,87.56687545,69.06575451,9.555147371
177.7603886,1,-17.88632746,87.23342617,112.7575643,114.5622312,-44.67310801
171.8541383,1,2.48713663,77.95313753,82.43797799,60.29023492,-30.73855438
175.6726735,1,104.4103456,86.64547783,125.2908783,90.81704319,24.28821232
175.8026265,1,39.27363265,93.38755511,84.05553102,55.65781464,-75.52064025
172.72159,1,-12.39540568,80.63121838,98.3421759,80.98923842,-37.23791806
168.5585547,1,-6.342775038,69.60804553,16.93187779,15.4619988,18.91494637
171.8853904,1,-21.44219699,79.32493857,83.44600274,93.81329411,-7.034841766
172.1727264,1,-76.90290133,90.03353731,108.3174992,114.4390093,-38.83868037
169.832121,1,-41.7539448,85.99174234,94.4994961,109.8828487,54.65357239
180.0018484,1,78.5689446,90.64435754,91.29314795,88.76787479,-31.9065402
183.501598,1,-30.05296811,92.32992625,74.74181982,90.32464937,66.13851986
171.7193889,1,59.74090669,81.83568637,101.4087233,126.6111057,-95.47297241
177.0340579,1,-59.02810075,89.46177008,73.82683913,84.83811936,-9.779329989
172.8834463,1,-1.864663739,85.52258882,76.48298259,82.48086938,-36.5107588
160.3203641,1,-38.58931108,72.9835433,70.62976256,78.05848729,-41.21624182
179.0838604,1,47.53880655,84.95963059,77.30062981,86.48712943,-13.00827432
188.7167186,1,6.994482436,104.0088199,109.1878451,129.95818,14.66232806
168.9572155,1,-41.56387697,75.85279565,73.20523716,67.22850344,11.85509351
178.9827847,1,-5.249661188,82.99247392,66.7664673,75.30803887,67.67604529
171.8393068,1,-21.68536614,82.84647778,54.02087432,69.59093923,-26.07316301
173.5439239,1,11.2311367,83.17970502,84.83292795,77.25089441,-8.460737812
191.8543568,1,8.684999878,103.4871425,79.32009197,75.60763099,64.92047302
166.3147977,1,2.362818115,74.67714286,106.049347,98.99134557,6.121651749
181.2693757,1,-24.47847398,97.60943028,52.31943497,47.18269451,-75.38943242
183.3248476,1,76.5886785,92.59960697,92.28065141,89.04193591,-38.12797553
171.2423314,1,14.48360208,75.61013301,64.40863096,85.60638425,2.246875704
161.8062899,1,-40.24897,69.26731486,67.42186739,30.8662118,-54.12832898
183.1083441,1,-16.82891705,95.3971853,109.1801965,111.7056143,-26.50708699
166.4046028,1,-77.87389798,78.62318764,96.35391503,97.69243615,-49.95215563
162.5883785,1,7.222987407,68.61361674,68.87198498,72.25584818,-11.31600901
169.3151118,1,11.11853098,82.96691717,35.72581182,80.08278319,-23.6570388
184.430591,1,-128.2966868,98.33211469,107.3950497,93.66057534,-2.347967709
170.1964595,1,-55.97827636,89.80088211,116.9485904,91.0587558,41.13374214
176.9544725,1,-14.53632791,87.42174037,104.828245,105.8213044,-22.55082696
165.2994497,1,-85.57507617,79.33355336,90.29711579,64.03589349,-1.125923071
175.8142405,1,14.71807189,85.89657354,89.64964659,65.34851,-25.7573139
170.8091646,1,42.80524864,85.35321077,84.37313803,95.6006585,-35.54763931
178.3459658,1,57.31250426,87.56637833,73.22074597,92.40438928,4.101781686
170.6127127,1,77.37831435,84.8928881,76.83506086,75.20420054,-13.13389647
176.3716256,1,-5.228123131,88.73311329,73.69379676,76.68060158,37.321491
179.5612976,1,41.07635171,83.96364498,86.67310892,55.4337381,-47.49617335
165.2452387,1,-1.816412831,68.3637187,82.82629636,82.06221491,31.50121519
173.6643306,1,49.3911142,85.54622047,76.45353721,64.05663696,48.98149231
168.697692,1,9.045362691,87.89489554,54.88183061,28.05585975,-12.40948586
180.6350886,1,32.02642322,92.00578736,105.8334469,113.6283397,-23.36273605
178.9020226,1,-21.67444743,84.69380565,91.63751687,96.18618807,71.95705025
172.0895112,1,-68.2951172,85.56779542,94.52895121,94.49429163,-68.87616963
174.8078299,1,7.72852448,89.71802166,93.92973225,77.69024453,52.50049341
184.56759,1,69.17215908,99.8242932,97.08359812,92.59335478,103.762129
200.6568056,1,-55.11763685,122.5753231,146.980933,142.8779437,43.10887533
170.6269698,1,-58.86958905,80.10716695,53.04203665,65.23360074,31.35510176
169.508403,1,-46.64565572,75.47839229,59.35992871,61.07169275,-19.24787359
170.2971369,1,30.08133533,72.71087648,60.08182995,93.67532276,-19.75449112
187.9930364,1,24.2426741,103.4849887,97.28147107,88.86344815,20.27457899
165.5946685,1,-66.76581257,70.25272849,46.60222993,47.00019557,54.84386862
171.5188382,1,-13.53139496,75.91315213,109.5995247,134.5020775,72.21343085
172.1340073,1,51.30731713,77.31473036,89.97225747,65.18153248,-30.67130379
176.1745506,1,-42.06443385,80.6950624,85.70279647,92.57976452,-31.96381521
176.3664868,1,136.760087,80.97841588,70.0983614,65.41423515,-37.21867505
165.0519577,1,-22.68580961,68.56028459,46.30572428,20.78641706,-53.91699728
172.8158432,1,135.787794,79.6520927,104.8904581,130.4444003,51.93310822
183.8076809,1,-5.02761112,88.53628191,61.05613401,74.52268453,15.41505455
178.1393595,1,9.24473625,92.15657715,72.9019132,74.72798901,59.51655672
172.7078088,1,78.36302394,69.2907838,84.25626355,76.8663874,-49.05227089
170.283098,1,-3.113553747,85.62671517,122.8103862,140.7900608,-5.215701566
185.8367628,1,-34.26222143,96.9333095,110.6394192,117.9585538,7.131397993
179.2607833,1,6.468692631,88.43581334,92.65881597,100.1234611,21.13799682
175.6607557,1,16.46364408,80.68668651,70.47871125,79.8445438,-18.14792671
187.9261927,1,16.94359668,98.78093968,53.59621047,92.18884691,-74.82446131
176.3938324,1,-78.17227241,90.26782896,104.331326,126.5240111,41.6672957
176.4545734,1,17.83739015,83.21620526,62.28452217,74.20389798,-97.62716861
181.6907771,1,50.63253044,99.06427922,92.2766728,109.2761623,-82.78995686
183.6023682,1,49.02235161,94.22339299,101.4256279,104.8190424,33.19394644
172.1503872,1,16.57672689,79.0404974,63.99091045,54.72868893,113.443456
172.2114923,1,-66.57377126,82.71574603,90.73684784,73.63629077,-58.63760467
180.4304124,1,-9.726309736,97.37210128,59.98897764,35.76019398,-80.08644312
173.7237166,1,46.80259831,77.01401715,93.57977763,80.45099366,-73.32073024
174.6884657,1,46.43565389,86.93028996,83.33795068,70.67867537,22.50407728
180.9344509,1,-47.69865505,91.15407387,104.8499346,130.2762095,2.648891811
171.3189801,1,-84.56202547,79.32302165,83.65175811,112.3877066,49.07150526
169.8160623,1,-32.12859356,76.89662264,91.90141079,106.0208747,-21.71368176
